new_weight_boxcox,Diameter_boxcox,Length_boxcox,Shell Weight_boxcox,Height_boxcox,Sex_F,Sex_I,Shucked Weight_boxcox,Age_boxcox,Sex_M,Viscera Weight_boxcox
9.550791224039955,0.18714554547055154,0.43746516627471127,4.138154825045625,-0.7058500132412924,True,False,4.778878866673575,2.6778224413277822,False,2.698740116206598
10.510202788746968,0.18714554547055154,0.6469261065078497,4.001829392969211,-0.6886286741464904,False,False,5.840220089490874,2.6778224413277822,True,3.1353434571860612
5.908224699684494,-0.11868070601526405,0.14595797678851316,1.9611074275988907,-0.8513630713008133,False,False,2.8640798246651893,2.506769973611751,True,1.6000962758644885
14.880995188934707,0.41405107835280186,1.0811333203142515,6.043620339553327,-0.556916002905551,False,False,8.223655545319588,2.9774701894532254,True,4.950732204659861
9.28215069048237,0.10398424556960267,0.43746516627471127,4.254872671140513,-0.6547306791425649,False,True,4.137688831981127,3.6647174248393743,False,2.4917726198637613
8.107860560564472,0.02525021157432379,0.355956717691614,3.4634052248806966,-0.7587017910314905,True,False,3.9387967712569525,2.9774701894532254,False,2.254365992824674
5.488754396000544,-0.1073858823776031,0.18868447132839553,2.0987590968796446,-0.8323165769699962,False,True,2.428181125767612,2.3170512971521005,False,1.1133621116724768
14.764861147299188,0.47906940569379225,1.0389980574292053,6.916255272313211,-0.556916002905551,True,False,6.9445617306855025,3.6647174248393743,False,4.484037215744396
9.989727717562161,0.1729803755351431,0.5223730271770541,3.9056029217975565,-0.7408775636526219,True,False,5.370512691010034,2.6778224413277822,False,2.6647847878413975
1.292111049845089,-0.3957963923679634,-0.26810681230246836,-0.27949837175411435,-1.085047096516063,False,True,0.07594624518398076,1.5683360950550318,False,-0.4509187218077879
7.340966148919042,-0.04899415273935741,0.37198569565439377,2.789834582610116,-0.7950219929014487,False,True,3.92816550773174,2.506769973611751,False,1.6339121936334982
6.92398026332003,-0.06092702608994309,0.29320829694550576,2.5733222591255793,-0.6051409169350142,True,False,3.261788986906804,3.1106949965947726,False,2.2099880465154453
4.546987851795095,-0.04899415273935741,0.06425172953234434,1.4329747780877944,-0.8706964840848636,False,True,1.865310608167723,2.8338415044007794,False,1.0059976872241954
5.820806521197467,-0.16256960668925421,0.07752146282832773,1.377599143798233,-0.890334490002713,False,True,3.5108161363771297,2.103464004802164,False,1.0844010296612214
2.8559977265624354,-0.2996017042246443,-0.16115238166078613,0.7341225550717659,-0.9723632487776961,False,True,0.9596128986351705,2.3170512971521005,False,0.08966314549513824
11.946026301709992,0.32006402393372907,0.8167488403804718,4.426944821055867,-0.7232634244192859,False,True,6.082215545961178,3.4617443244924626,False,3.9097083008116598
13.047406649355397,0.27467661608038285,0.778072623798562,4.92365574263604,-0.5411201281429004,True,False,6.9519643304058425,2.9774701894532254,False,4.151300667459111
7.582107439710545,0.038062519333875916,0.355956717691614,3.268234619403756,-0.6715913820538952,False,False,3.5785487130027533,3.1106949965947726,True,2.327470491618009
12.659537507625018,0.3354318587057539,0.8957035334043614,5.188373005344804,-0.7232634244192859,False,False,6.325890812365827,2.9774701894532254,True,4.525273008104727
7.921305445949941,0.14501518729278684,0.3086900107589022,3.0470039793600465,-0.7587017910314905,False,True,3.8801145122739125,2.6778224413277822,False,2.2764084603371666
10.194279336068057,0.14501518729278684,0.5572845615493779,4.369975703810757,-0.7058500132412924,False,False,5.3132525398672605,2.9774701894532254,True,3.0083766092087
3.6717118056428433,-0.2631214827035691,-0.07246573212208397,0.9263854939809586,-0.890334490002713,False,False,1.507960742319959,2.506769973611751,True,0.606198663317036
1.7241295625579127,-0.3885551713422779,-0.2591078849757812,-0.15454887166975892,-0.890334490002713,False,False,0.49000025295932415,1.8581487339558176,True,-0.20115586608888372
9.03889951159696,0.05099922834400731,0.37198569565439377,2.279515731605443,-0.6380396193144297,True,False,5.084691634132816,2.103464004802164,False,3.0147890945055646
3.190012707114558,-0.30838185469591045,-0.11794782052759983,0.6224935603859028,-0.9512847721988308,False,False,1.395956328362726,3.235048983818314,True,0.2985190976749833
11.41805780504137,0.20143208841248939,0.6469261065078497,4.590054971182379,-0.6886286741464904,False,False,6.302201788352075,2.8338415044007794,True,3.3997767935698113
5.857319261916966,-0.15179168784877034,0.13199282784560776,1.6127326587143516,-0.7950219929014487,False,False,3.069458879592452,2.103464004802164,True,1.8475003098396214
10.180253970990664,0.18714554547055154,0.5572845615493779,4.426944821055867,-0.6380396193144297,False,True,4.70766569172767,2.8338415044007794,False,3.4057968373643415
8.97462285224402,0.07724467563357844,0.40445297662382007,3.392464566223914,-0.7408775636526219,False,True,4.933272169600926,2.6778224413277822,False,2.540776863433766
9.514265857279195,0.09055283699725314,0.40445297662382007,4.651136660209731,-0.6215117195203886,True,False,4.240112277840414,3.235048983818314,False,2.5616423743628607
6.808530428013294,0.0,0.37198569565439377,2.9301141763186656,-0.7232634244192859,False,True,2.78102579621427,2.6778224413277822,False,1.9191135454076231
16.400537757292398,0.4956170764382766,1.322318324877302,7.721317693792265,-0.47921473423563204,False,False,7.639274736952771,3.6647174248393743,True,5.8092655648357
7.455761458483895,0.0,0.355956717691614,2.718507982465107,-0.8323165769699962,True,False,3.5278182166580048,2.9774701894532254,False,2.1275805077718952
11.273786768015778,0.27467661608038285,0.6837254084149192,5.240444655888118,-0.6215117195203886,True,False,5.672348425746831,3.235048983818314,False,3.290435230627422
10.429014356561606,0.32006402393372907,0.721062049584451,4.869800877423582,-0.6715913820538952,False,False,5.188560776975234,3.8488461976197597,True,3.459726368424362
7.181925484314401,0.0,0.27786373741601783,2.514252784684154,-0.7950219929014487,False,False,3.689845958089034,2.6778224413277822,True,1.8714966433305145
18.147383518157326,0.5290626889500952,1.1669909018342204,6.210390146689936,-0.5254561551793117,False,False,8.184070997595713,3.1106949965947726,True,5.755984611805216
4.997994417645391,-0.17321734855597398,0.05112156667630079,1.6740188488463028,-0.890334490002713,False,True,2.435069478184577,2.9774701894532254,False,0.6727695462395225
14.418483747964574,0.05099922834400731,0.471021253121068,5.86935829818594,-0.6051409169350142,True,False,7.916644541251493,2.6778224413277822,False,4.622348424437983
6.537691913322125,-0.04899415273935741,0.34006435569636934,2.789834582610116,-0.7408775636526219,False,True,2.57088915509089,2.9774701894532254,False,1.6674614143314324
12.173209748911024,0.21583975030172747,0.721062049584451,4.8156281100856475,-0.6547306791425649,False,False,6.689587579795361,2.506769973611751,True,3.7743859056417555
10.681300563512472,0.25978695638787075,0.6106650293023431,5.083374329665361,-0.556916002905551,False,False,4.8447541398251195,4.387758801363427,True,2.7794009529325963
8.648950766220512,-0.06092702608994309,0.21785983033410247,2.5733222591255793,-0.7232634244192859,False,False,3.063344191054026,2.6778224413277822,True,1.9112116684933098
12.166935398637637,0.30481538445818346,0.6106650293023431,4.426944821055867,-0.588921531138499,False,False,6.731276318116007,2.6778224413277822,True,3.8141270430416663
11.635572567874732,0.27467661608038285,0.758935160168204,4.656668686020931,-0.7058500132412924,True,False,6.341650640917407,2.6778224413277822,False,3.302677676790381
4.479838717536718,-0.20437553387141277,0.012570185287049266,1.207015698021419,-1.038336195304482,False,True,2.295434711360238,2.103464004802164,False,0.74865404347965
9.315525595392828,0.10398424556960267,0.5051202457321933,3.899549552129746,-0.7950219929014487,True,False,4.688562604048182,3.1106949965947726,False,2.540776863433766
9.49230941384347,0.012562604013593433,0.37198569565439377,3.2019504656255777,-0.7058500132412924,True,False,5.043680110492769,2.506769973611751,False,3.25972451033759
1.7155338697105997,-0.3736442702887602,-0.2312385759780589,0.13044942685718522,-0.993872594702056,False,True,0.048389284173531485,2.506769973611751,False,-0.1702095894640884
9.370989047807067,0.064060043940849,0.43746516627471127,3.559034132645916,-0.6886286741464904,False,True,5.1028519548592435,2.8338415044007794,False,2.739215258155997
13.530936333250276,0.3665242054501283,0.9767891785606615,5.188373005344804,-0.5099198803221437,False,False,7.1353154572839586,2.8338415044007794,True,5.205361480867227
8.375098602102012,0.064060043940849,0.40445297662382007,3.6534348959998773,-0.7408775636526219,False,True,4.219746894432237,2.6778224413277822,False,2.059103178632685
9.739363160280755,0.07724467563357844,0.43746516627471127,4.055449187171336,-0.7950219929014487,True,False,5.025385058376949,2.506769973611751,False,2.5755080359729634
11.04518242224662,0.25978695638787075,0.702326616316636,4.761130981774134,-0.6715913820538952,True,False,5.436099092735817,2.9774701894532254,False,3.904121734604358
10.739086383919071,0.15893683592437863,0.6652585350852624,4.595625367531006,-0.5728482306044173,False,True,5.295554433935564,3.235048983818314,False,3.2412255880554777
10.21179429095803,0.1729803755351431,0.574943078370411,4.019742611704357,-0.7587017910314905,False,False,5.206490206002117,2.506769973611751,True,2.8982860367133116
9.050213669356872,0.0,0.355956717691614,3.9598743863595556,-0.7767462554313015,False,False,3.355649540517997,2.9774701894532254,True,2.678391870786625
7.125557447842713,-0.03693468871315219,0.24758663574672288,2.682534428557821,-0.8135410416180027,False,True,3.7008697372735897,2.6778224413277822,False,1.6254834846470554
4.309618256744917,-0.18373451929667065,0.06425172953234434,1.5416844676059323,-0.890334490002713,False,True,1.8262146795931613,2.3170512971521005,False,0.6173963413249023
3.3086466323504378,-0.2631214827035691,-0.10679030370906463,1.049155462974268,-0.8513630713008133,False,True,1.0571567736830054,2.3170512971521005,False,0.44475127102480416
6.519408185405639,-0.06092702608994309,0.18868447132839553,2.193815190241277,-0.7767462554313015,False,False,3.0388195482072984,2.506769973611751,True,1.9427382835305895
10.14513820430996,0.1729803755351431,0.5927366060583441,3.3404242616038604,-0.7058500132412924,True,False,5.098315713828247,2.8338415044007794,False,2.8589301186290705
10.810202730897991,0.21583975030172747,0.6837254084149192,4.254872671140513,-0.6715913820538952,False,False,5.1028519548592435,3.235048983818314,True,3.5662676274527527
9.724937402007235,0.15893683592437863,0.5927366060583441,4.108713872055684,-0.6715913820538952,True,False,4.997863456148865,2.6778224413277822,False,2.9438673421667705
4.292405404849346,-0.2440725204370495,-0.012429755467865226,0.9882703021257688,-0.9102967546556228,False,True,1.8418958298429446,2.103464004802164,False,1.1133621116724768
11.480003910760113,0.24501743053248945,0.721062049584451,4.07916574721735,-0.5728482306044173,False,False,5.811071830262767,2.9774701894532254,True,4.484037215744396
9.396803534197952,0.1175386227515876,0.5223730271770541,3.899549552129746,-0.7232634244192859,False,False,4.802470340036131,2.8338415044007794,True,2.3852094979171805
1.4316921877019404,-0.40289386551792,-0.2769598796140234,-0.15454887166975892,-0.9723632487776961,False,False,0.08959858363083552,2.103464004802164,True,-0.5054345630432265
6.2883321955872775,-0.03693468871315219,0.27786373741601783,2.5733222591255793,-0.8706964840848636,True,False,2.5976233954707224,3.6647174248393743,False,1.5745551280317003
9.52157778663137,0.1312156937115506,0.574943078370411,4.761130981774134,-0.6715913820538952,False,True,3.739305221305092,3.351741497985943,False,3.147895091319665
13.99789909129428,0.38224826954730023,0.8362873850708887,6.4859631880403485,-0.5728482306044173,False,False,6.977831224902972,2.6778224413277822,True,4.064380264676161
3.6717118056428433,-0.2244893458652906,-0.024718902144930464,1.049155462974268,-0.9306052707839257,False,True,1.507960742319959,2.3170512971521005,False,0.4565908460597633
6.946054590294257,0.038062519333875916,0.2326543747360872,2.789834582610116,-0.7408775636526219,False,True,3.4652482332827006,2.506769973611751,False,1.9740519284277485
11.52876079315716,0.24501743053248945,0.5927366060583441,4.934389120459548,-0.588921531138499,False,False,5.714617557169313,2.8338415044007794,True,2.930880322464783
1.3203964233081424,-0.3885551713422779,-0.26810681230246836,-0.07998380420359273,-1.015849435058989,False,False,-0.050892971014375336,1.8581487339558176,True,-0.48706064304531554
6.514832673866349,-0.09596275061718623,0.18868447132839553,2.4993928043745868,-0.7767462554313015,False,True,2.8386598322329495,2.6778224413277822,False,1.5229986642470772
7.168940396749025,-0.03693468871315219,0.29320829694550576,3.135018973235533,-0.7950219929014487,False,True,3.4078102275947315,2.6778224413277822,False,1.3552882874442842
13.784532134611887,0.3665242054501283,0.9563183380331947,5.025126357600971,-0.6380396193144297,True,False,8.04445009872256,2.6778224413277822,False,4.607099811203181
4.280910374956907,-0.19412071742603043,0.06425172953234434,1.3402837896072692,-0.9723632487776961,False,True,1.9040554180107234,2.3170512971521005,False,0.583676268471641
9.576308190787413,0.15893683592437863,0.4541752849739829,3.9778822640502196,-0.7232634244192859,False,True,4.849438123640343,2.9774701894532254,False,2.3347234537070456
10.82709224941103,0.21583975030172747,0.6287282338538065,4.173344341028802,-0.7058500132412924,True,False,5.444805485686832,2.8338415044007794,False,3.9152904534167696
1.9012056208506993,-0.34212704964836493,-0.20206579766870397,0.13044942685718522,-0.9306052707839257,False,True,0.33496478912025635,2.103464004802164,False,-0.12465669199631887
5.951663449810252,-0.15179168784877034,0.13199282784560776,2.2717794690835458,-0.7408775636526219,False,False,2.3866485716231893,3.351741497985943,True,0.9560857851712299
8.902452407610713,0.05099922834400731,0.37198569565439377,2.8883526757547773,-0.6886286741464904,False,True,5.634130215598195,2.8338415044007794,False,1.6000962758644885
2.714512294235001,-0.29068508369176077,-0.16115238166078613,0.6224935603859028,-0.9306052707839257,False,True,0.7867286886688195,2.103464004802164,False,0.020488178739104954
8.532232740768947,-0.03693468871315219,0.27786373741601783,2.860360069092058,-0.6886286741464904,False,True,4.802470340036131,3.351741497985943,False,2.378027386962005
3.6592740026380057,-0.29068508369176077,-0.03686725854701997,0.8422163498213192,-0.9723632487776961,False,True,1.7946782634000595,2.103464004802164,False,0.0484082468873016
12.2327143493641,0.21583975030172747,0.6469261065078497,4.977198948282584,-0.5728482306044173,True,False,6.0416504965472475,3.1106949965947726,False,4.337955043080659
8.656698213837778,0.05099922834400731,0.42089102156102637,3.0674181758098964,-0.7232634244192859,False,False,4.755214743439521,2.3170512971521005,True,2.2837345860004783
12.260836842280575,0.23036828026298764,0.721062049584451,5.942313189600256,-0.6215117195203886,False,False,5.295554433935564,4.173590955730664,True,4.037003460108327
2.757296510959924,-0.31702500933337585,-0.15056548910236772,0.5652236405508659,-0.9723632487776961,False,True,0.8996635041433731,2.103464004802164,False,0.1302050329880612
9.42625289234009,0.038062519333875916,0.5051202457321933,3.501807651673956,-0.7767462554313015,False,False,5.242231681320519,3.235048983818314,True,2.852344671306019
11.904716067723967,0.21583975030172747,0.6469261065078497,5.051647303707601,-0.6547306791425649,False,False,6.329833226011301,2.506769973611751,True,3.734414494179044
10.904573566608125,0.10398424556960267,0.40445297662382007,4.869800877423582,-0.6715913820538952,True,False,4.910074922611063,3.4617443244924626,False,3.284305079109975
10.472328980277368,0.1729803755351431,0.721062049584451,2.6608486411143084,-0.7058500132412924,False,False,6.166824926223204,2.506769973611751,True,2.7526423197264744
4.891357158019531,-0.16256960668925421,0.11816644391796408,1.7602174636273356,-0.8513630713008133,False,True,2.22407630953887,2.506769973611751,False,0.7700024688817579
9.263577445424056,0.1312156937115506,0.6837254084149192,3.5336554106064866,-0.5411201281429004,False,False,5.251142791084974,2.506769973611751,True,2.254365992824674
15.114252025871446,0.47906940569379225,1.0599994841630906,6.678148951894408,-0.6051409169350142,True,False,8.370917176698935,2.6778224413277822,False,4.6578152535645625
5.584023968039742,-0.17321734855597398,0.07752146282832773,1.3402837896072692,-0.9306052707839257,False,True,3.0755670238222814,2.3170512971521005,False,1.170598785383227
14.836823040129575,0.23036828026298764,0.797343885393196,4.341347222125843,-0.6715913820538952,False,False,6.439563074606028,2.8338415044007794,True,3.859268947603067
8.6062648242745,0.09055283699725314,0.42089102156102637,3.359984228504031,-0.7587017910314905,False,True,4.731477259374134,2.506769973611751,False,2.1876497318401023
12.091482779342952,0.27467661608038285,0.758935160168204,5.395010056290917,-0.6215117195203886,False,False,5.918860587633724,3.235048983818314,True,4.015027082291084
12.242093059392506,0.2896861707692611,0.758935160168204,4.955818674338876,-0.6051409169350142,False,False,6.582669297161783,2.9774701894532254,True,4.231866856147654
10.55142329341989,0.20143208841248939,0.6469261065078497,4.483537310606524,-0.6380396193144297,False,True,5.383671006917252,3.351741497985943,False,3.4238233194023704
12.326297670629987,0.3354318587057539,0.778072623798562,5.030436530733102,-0.5728482306044173,True,False,6.505577240057663,3.1106949965947726,False,3.9653330570954517
12.141817492151748,0.23036828026298764,0.6469261065078497,4.595625367531006,-0.6380396193144297,False,False,6.6362737621092664,2.6778224413277822,True,4.1350814990204485
5.8402958315054585,-0.14088397909578576,0.10447898208313429,1.9528953335516115,-0.890334490002713,True,False,2.709733385945268,2.8338415044007794,False,1.170598785383227
4.27515689361684,-0.2244893458652906,0.0,1.3120814237172913,-0.8323165769699962,True,False,1.9424588747222071,2.506769973611751,False,0.2985190976749833
10.911294838388454,0.25978695638787075,0.5051202457321933,4.426944821055867,-0.6715913820538952,True,False,5.457848291080916,3.351741497985943,False,3.819785799249382
12.245218284987095,0.27467661608038285,0.855959416642988,4.426944821055867,-0.6215117195203886,False,False,6.7161370380335965,2.6778224413277822,True,4.247875887149881
16.405715270380135,0.4956170764382766,0.9767891785606615,7.940623600592934,-0.5411201281429004,False,False,7.749679411223764,3.4617443244924626,True,5.355536735943886
11.574150574152721,0.21583975030172747,0.778072623798562,4.07916574721735,-0.7058500132412924,False,False,6.7009746303400135,2.6778224413277822,True,3.6421628565171043
12.02205538958814,0.21583975030172747,0.574943078370411,4.651136660209731,-0.6715913820538952,False,False,6.416155397868393,2.6778224413277822,True,3.7914457683496683
13.822168589401324,0.3665242054501283,0.9359803849387491,5.990673873749305,-0.6380396193144297,False,False,7.0109928507019434,2.9774701894532254,True,4.950732204659861
11.930148437355047,0.27467661608038285,0.855959416642988,4.918284382149227,-0.7058500132412924,True,False,5.548591796091867,2.8338415044007794,False,4.047966609724735
7.455761458483895,0.05099922834400731,0.32430874210379423,3.2019504656255777,-0.7587017910314905,True,False,3.8155006482797753,2.6778224413277822,False,1.8635119672030713
13.636239317903566,0.2896861707692611,0.8362873850708887,5.756505134970715,-0.588921531138499,True,False,7.322636081973567,2.9774701894532254,False,4.124248792187061
6.3069946777182775,-0.06092702608994309,0.17430395091830225,2.279515731605443,-0.8513630713008133,False,False,2.9894492681366724,2.506769973611751,True,1.6339121936334982
7.430341335982611,-0.03693468871315219,0.27786373741601783,2.4245210960854866,-0.7058500132412924,False,True,3.5841602155954817,2.8338415044007794,False,2.456491121140566
10.403248858149395,0.1175386227515876,0.5051202457321933,3.8387560721117833,-0.6886286741464904,True,False,6.082215545961178,2.8338415044007794,False,2.9438673421667705
4.810557149144456,-0.15179168784877034,0.13199282784560776,1.7602174636273356,-0.9102967546556228,False,True,2.351768257605466,2.3170512971521005,False,0.6727695462395225
4.112404264851129,-0.2631214827035691,-0.04887464060922321,0.77776308250571,-0.9102967546556228,False,True,2.400531600548877,2.3170512971521005,False,0.22223935970978406
11.690356645829972,0.21583975030172747,0.721062049584451,4.506070724294643,-0.588921531138499,False,False,6.110504885820481,2.9774701894532254,True,3.5955601636221464
9.155401746486227,0.14501518729278684,0.4541752849739829,4.254872671140513,-0.6380396193144297,False,True,4.106665995104406,3.4617443244924626,False,2.7860708946170782
10.458535604524593,0.10398424556960267,0.5223730271770541,3.6346504475168326,-0.588921531138499,False,False,5.927098596166801,2.8338415044007794,True,3.2226716592697677
-0.24759933025468978,-0.4765625762243045,-0.4048578916913118,-0.942195787303218,-1.160536164966202,False,True,-0.8910685283227242,1.8581487339558176,False,-1.1615491817522736
6.879708989040179,-0.06092702608994309,0.20320314711681012,2.789834582610116,-0.8135410416180027,False,False,3.493767436682504,2.8338415044007794,True,1.758400226216601
15.204183376691244,0.3354318587057539,0.875764833129592,6.374678944623045,-0.556916002905551,True,False,7.797638177118493,2.9774701894532254,False,4.857541424803303
5.8888611581757715,-0.11868070601526405,0.10447898208313429,1.9693063845948588,-0.7950219929014487,False,True,2.9894492681366724,2.506769973611751,False,1.3281473941031725
5.693227174432488,-0.1073858823776031,0.16006173557957895,1.8700357428566385,-0.8513630713008133,False,True,2.832286256703883,2.506769973611751,False,1.337215408828271
13.155173695589845,0.3665242054501283,0.8957035334043614,5.230052745510802,-0.6215117195203886,True,False,7.232994306782824,2.8338415044007794,False,4.416558424726363
11.19791017370919,0.18714554547055154,0.6106650293023431,4.678762422227649,-0.5728482306044173,True,False,5.798550386222754,2.8338415044007794,False,3.6421628565171043
